                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.79621,                 1.1106,                 1.2509,                0.74694,                 0.6887,                0.71903,                0.43243,                0.96723,                  1.233,                 1.4048,              0.0052919,              0.0052919,              0.0052919
                    149,                0.71422,                0.94983,                  1.095,                0.76358,                0.63333,                0.72623,                0.44673,                0.94257,                 1.2127,                 1.3967,              0.0052771,              0.0052771,              0.0052771
                    150,                0.71727,                0.91539,                 1.0944,                0.80014,                0.60303,                0.72622,                  0.449,                0.93866,                  1.259,                 1.3666,              0.0052622,              0.0052622,              0.0052622
                    151,                0.76136,                0.97966,                 1.1593,                0.68174,                0.65152,                0.69172,                0.41563,                0.98093,                 1.3513,                 1.4047,              0.0052474,              0.0052474,              0.0052474
                    152,                0.72746,                0.96752,                 1.0991,                0.83757,                0.62503,                0.73658,                0.44878,                0.93925,                 1.2197,                 1.3715,              0.0052326,              0.0052326,              0.0052326
                    153,                0.71509,                0.93822,                 1.1019,                0.78361,                0.65455,                0.73576,                0.45427,                0.94374,                 1.2285,                 1.3619,              0.0052178,              0.0052178,              0.0052178
                    154,                0.73675,                0.99722,                 1.1228,                0.80966,                0.64242,                0.73153,                0.44124,                0.96188,                 1.2639,                 1.4192,               0.005203,               0.005203,               0.005203
                    155,                0.69007,                0.94723,                 1.1003,                0.79094,                0.66061,                0.73833,                0.43723,                 0.9468,                 1.2585,                 1.4146,              0.0051882,              0.0051882,              0.0051882
                    156,                0.71122,                 0.8743,                 1.0863,                0.79068,                0.65245,                0.73547,                0.45852,                0.92761,                 1.1935,                 1.3681,              0.0051733,              0.0051733,              0.0051733
                    157,                0.69697,                0.89727,                 1.0804,                0.74616,                0.66061,                0.72938,                 0.4376,                0.94301,                 1.2456,                 1.3773,              0.0051585,              0.0051585,              0.0051585
                    158,                0.71351,                0.94444,                 1.1136,                0.76808,                 0.6697,                0.74368,                0.44701,                 0.9491,                 1.2133,                 1.3728,              0.0051437,              0.0051437,              0.0051437
                    159,                0.72068,                0.92666,                 1.1183,                0.78996,                0.62424,                0.71578,                0.43903,                0.94014,                 1.2998,                 1.3581,              0.0051289,              0.0051289,              0.0051289
                    160,                0.72944,                0.94617,                 1.1229,                0.80625,                0.66364,                0.74561,                0.45117,                0.95066,                 1.2701,                 1.3905,              0.0051141,              0.0051141,              0.0051141
                    161,                0.72639,                 0.9453,                 1.0962,                0.78441,                0.65152,                0.72185,                0.45246,                0.93545,                  1.266,                 1.3752,              0.0050992,              0.0050992,              0.0050992
                    162,                0.67499,                0.93544,                 1.0742,                0.76522,                0.68182,                0.74045,                0.44935,                0.94369,                 1.2041,                 1.3834,              0.0050844,              0.0050844,              0.0050844
                    163,                0.73754,                0.94124,                 1.1713,                0.74468,                0.60909,                0.66946,                  0.409,                0.99115,                   1.35,                 1.4572,              0.0050696,              0.0050696,              0.0050696
                    164,                0.70154,                0.90231,                 1.0837,                0.76718,                0.65152,                 0.7208,                0.44104,                0.96517,                 1.2235,                 1.4054,              0.0050548,              0.0050548,              0.0050548
                    165,                0.70826,                0.95784,                 1.1027,                0.77744,                0.63514,                0.72104,                0.43806,                0.96013,                 1.2667,                 1.4013,                0.00504,                0.00504,                0.00504
                    166,                0.71639,                0.97322,                 1.1012,                0.78183,                0.62983,                0.73576,                0.47176,                0.91616,                 1.1741,                  1.361,              0.0050252,              0.0050252,              0.0050252
                    167,                0.71284,                0.90119,                 1.1023,                0.77146,                0.65465,                0.71977,                  0.438,                0.97053,                 1.2327,                  1.419,              0.0050103,              0.0050103,              0.0050103
                    168,                0.69646,                0.86532,                  1.088,                0.77604,                0.66152,                0.74146,                 0.4637,                0.93329,                 1.2459,                 1.3761,              0.0049955,              0.0049955,              0.0049955
                    169,                0.69836,                0.91524,                 1.0822,                0.79434,                0.60863,                 0.7323,                0.45599,                0.92458,                 1.2285,                 1.3673,              0.0049807,              0.0049807,              0.0049807
                    170,                0.69328,                0.92039,                 1.0772,                0.79327,                0.62792,                0.74754,                 0.4664,                0.92698,                 1.2209,                 1.3648,              0.0049659,              0.0049659,              0.0049659
                    171,                0.67496,                0.84441,                 1.0486,                0.82996,                0.63603,                0.74116,                 0.4552,                0.96674,                 1.2015,                 1.4402,              0.0049511,              0.0049511,              0.0049511
                    172,                0.69036,                0.85815,                 1.0857,                0.75187,                0.65194,                0.72378,                0.44561,                0.96378,                 1.1817,                 1.4305,              0.0049363,              0.0049363,              0.0049363
                    173,                0.66233,                0.83794,                 1.0549,                0.73289,                0.62727,                0.70517,                0.44067,                0.93569,                 1.2683,                 1.3815,              0.0049214,              0.0049214,              0.0049214
                    174,                0.67269,                0.86226,                 1.0552,                0.67721,                0.66753,                 0.6983,                0.42537,                0.95315,                 1.2952,                 1.3946,              0.0049066,              0.0049066,              0.0049066
                    175,                0.66665,                0.84739,                  1.047,                0.83205,                0.63051,                0.74219,                 0.4544,                0.95395,                  1.213,                 1.3867,              0.0048918,              0.0048918,              0.0048918
                    176,                0.74976,                0.96282,                 1.1462,                0.72075,                0.66481,                0.73473,                0.46257,                0.93382,                 1.2591,                 1.3699,               0.004877,               0.004877,               0.004877
                    177,                0.65803,                0.85389,                 1.0467,                0.80063,                0.60909,                0.72302,                0.43959,                0.95014,                 1.2507,                 1.4207,              0.0048622,              0.0048622,              0.0048622
                    178,                0.68538,                0.88214,                  1.066,                0.71761,                0.66997,                0.71812,                0.43309,                0.95239,                 1.2381,                 1.4423,              0.0048474,              0.0048474,              0.0048474
                    179,                0.66645,                0.83023,                 1.0508,                0.80309,                0.64242,                0.73907,                0.46768,                0.92297,                  1.225,                 1.3787,              0.0048325,              0.0048325,              0.0048325
                    180,                0.67484,                0.84569,                  1.078,                0.87215,                0.62424,                0.74681,                0.44884,                0.96114,                 1.2676,                 1.4173,              0.0048177,              0.0048177,              0.0048177
                    181,                0.69736,                0.95375,                 1.0595,                0.87912,                0.59697,                0.74248,                0.45487,                0.97026,                 1.2647,                 1.4124,              0.0048029,              0.0048029,              0.0048029
                    182,                0.67243,                0.85541,                  1.055,                0.78724,                0.64545,                0.74166,                0.44105,                0.97929,                 1.2252,                 1.4367,              0.0047881,              0.0047881,              0.0047881
                    183,                  0.681,                0.90095,                 1.0704,                 0.7821,                0.64242,                0.73102,                0.45047,                0.95594,                 1.2505,                 1.4155,              0.0047733,              0.0047733,              0.0047733
                    184,                 0.6731,                0.84597,                  1.056,                0.76405,                0.67707,                0.73766,                0.44551,                 0.9674,                 1.1958,                 1.4402,              0.0047585,              0.0047585,              0.0047585
                    185,                0.70298,                0.90542,                 1.0764,                0.69454,                0.66667,                0.70608,                 0.4217,                0.95341,                 1.3075,                 1.3921,              0.0047436,              0.0047436,              0.0047436
                    186,                0.71003,                0.95662,                 1.0729,                0.77802,                0.61603,                0.71333,                0.43861,                0.95027,                  1.247,                 1.4104,              0.0047288,              0.0047288,              0.0047288
                    187,                0.67113,                0.85821,                 1.0324,                0.82085,                0.64545,                0.74086,                0.45053,                0.94619,                 1.2169,                  1.422,               0.004714,               0.004714,               0.004714
                    188,                0.65716,                0.83245,                 1.0633,                0.80857,                0.65152,                0.73233,                0.44454,                0.96695,                  1.227,                 1.4641,              0.0046992,              0.0046992,              0.0046992
                    189,                0.66055,                0.81882,                 1.0462,                0.79441,                 0.6089,                0.72304,                0.44672,                0.95603,                 1.3019,                 1.4167,              0.0046844,              0.0046844,              0.0046844
                    190,                0.69971,                0.95762,                 1.1137,                0.70698,                0.68182,                0.71889,                0.44036,                0.94261,                 1.2421,                  1.389,              0.0046696,              0.0046696,              0.0046696
                    191,                0.67063,                0.83066,                 1.0475,                0.78204,                0.62727,                0.73617,                0.44608,                0.94509,                  1.177,                 1.4016,              0.0046547,              0.0046547,              0.0046547
                    192,                0.68011,                0.85697,                 1.1214,                0.80066,                0.63939,                 0.7353,                0.45493,                0.93897,                 1.2073,                 1.3898,              0.0046399,              0.0046399,              0.0046399
                    193,                0.67497,                0.86689,                 1.0392,                0.77696,                0.65448,                0.73262,                0.45447,                0.92959,                 1.1976,                 1.3858,              0.0046251,              0.0046251,              0.0046251
                    194,                0.63265,                0.82087,                 1.0409,                0.75901,                0.65152,                0.71715,                 0.4364,                0.96017,                 1.2389,                 1.4369,              0.0046103,              0.0046103,              0.0046103
                    195,                 0.6476,                0.80899,                 1.0381,                0.70523,                0.68182,                0.71231,                0.44469,                0.93794,                  1.211,                 1.4008,              0.0045955,              0.0045955,              0.0045955
                    196,                0.66331,                 0.8017,                  1.042,                0.72128,                0.65152,                0.71669,                0.44853,                0.94221,                 1.2288,                 1.4141,              0.0045806,              0.0045806,              0.0045806
                    197,                0.62967,                0.80458,                  1.017,                0.76243,                0.67104,                0.73038,                0.45412,                0.94112,                 1.2068,                 1.4038,              0.0045658,              0.0045658,              0.0045658
                    198,                0.65443,                0.79974,                 1.0333,                0.79451,                0.67576,                0.75664,                0.46828,                0.95051,                 1.2181,                 1.4036,               0.004551,               0.004551,               0.004551
                    199,                0.68456,                 1.0279,                 1.0682,                0.77056,                0.66667,                0.73872,                0.44109,                0.96558,                 1.2104,                 1.4363,              0.0045362,              0.0045362,              0.0045362
                    200,                0.64225,                0.81553,                 1.0291,                0.82317,                0.66061,                0.74797,                0.46317,                0.92611,                  1.158,                 1.3734,              0.0045214,              0.0045214,              0.0045214
                    201,                0.66652,                0.87095,                 1.0314,                 0.7904,                0.64242,                0.73166,                0.43437,                0.98105,                 1.2289,                 1.4454,              0.0045066,              0.0045066,              0.0045066
                    202,                0.63239,                0.78584,                 1.0331,                0.75885,                    0.7,                0.76244,                0.46402,                0.95733,                 1.1903,                 1.4046,              0.0044917,              0.0044917,              0.0044917
                    203,                0.64737,                0.84055,                 1.0377,                 0.7976,                0.63291,                0.74601,                0.45732,                0.92622,                 1.1909,                 1.3633,              0.0044769,              0.0044769,              0.0044769
                    204,                0.74086,                0.94809,                 1.1439,                 0.7572,                0.64242,                0.70773,                0.44147,                0.95821,                 1.2691,                 1.4205,              0.0044621,              0.0044621,              0.0044621
                    205,                0.61786,                 0.7662,                 1.0001,                0.78221,                0.63124,                0.71404,                0.44006,                  0.962,                  1.278,                 1.4621,              0.0044473,              0.0044473,              0.0044473
                    206,                0.63664,                0.77879,                 1.0169,                0.85952,                0.63636,                0.74288,                0.45894,                0.92819,                 1.2135,                 1.3843,              0.0044325,              0.0044325,              0.0044325
                    207,                 0.6236,                0.80284,                 1.0173,                0.75095,                0.66703,                0.74339,                0.45509,                0.94035,                  1.255,                 1.4137,              0.0044177,              0.0044177,              0.0044177
                    208,                0.63174,                0.78344,                 1.0096,                0.85036,                0.61818,                 0.7477,                0.45524,                 0.9317,                 1.2008,                 1.3847,              0.0044028,              0.0044028,              0.0044028
                    209,                0.63024,                0.78746,                 1.0692,                 0.7459,                0.65826,                0.72045,                0.44935,                0.95157,                 1.3434,                  1.395,               0.004388,               0.004388,               0.004388
                    210,                0.61072,                0.75141,                0.99781,                0.78833,                0.67879,                0.75592,                 0.4704,                0.92137,                  1.213,                 1.3689,              0.0043732,              0.0043732,              0.0043732
                    211,                0.63027,                0.80571,                 1.0173,                 0.7772,                0.65455,                0.73594,                0.46438,                0.93026,                 1.2487,                 1.3956,              0.0043584,              0.0043584,              0.0043584
                    212,                0.63977,                 0.8198,                 1.0377,                0.75559,                0.67273,                0.72232,                0.44811,                0.94062,                 1.2442,                  1.396,              0.0043436,              0.0043436,              0.0043436
                    213,                0.65262,                0.80909,                   1.04,                  0.757,                0.68788,                0.72902,                0.45547,                0.92944,                 1.2089,                 1.3876,              0.0043288,              0.0043288,              0.0043288
                    214,                0.62008,                0.81836,                 1.0272,                0.77151,                0.67273,                0.73523,                0.46051,                0.92162,                 1.2022,                 1.3562,              0.0043139,              0.0043139,              0.0043139
                    215,                0.63354,                0.85603,                  1.044,                0.75247,                 0.6697,                0.72266,                0.45204,                 0.9625,                 1.2269,                 1.4415,              0.0042991,              0.0042991,              0.0042991
                    216,                0.64224,                0.82935,                  1.012,                0.78278,                0.66061,                0.72456,                0.45089,                0.95041,                 1.2082,                 1.4237,              0.0042843,              0.0042843,              0.0042843
                    217,                0.63874,                0.79501,                 1.0372,                0.75934,                0.66667,                0.72275,                0.45749,                0.92804,                 1.2187,                 1.3935,              0.0042695,              0.0042695,              0.0042695
                    218,                0.61662,                0.83579,                 1.0045,                0.78035,                0.65758,                0.73137,                0.44831,                0.95377,                  1.217,                 1.4302,              0.0042547,              0.0042547,              0.0042547
                    219,                0.64149,                0.79943,                  1.032,                0.82591,                0.63939,                0.74071,                0.45181,                0.95071,                 1.2129,                 1.3991,              0.0042399,              0.0042399,              0.0042399
                    220,                0.62004,                0.84469,                0.99974,                0.79613,                0.66269,                0.75474,                0.46752,                0.92781,                 1.1746,                 1.4085,               0.004225,               0.004225,               0.004225
                    221,                 0.6294,                0.71522,                 1.0204,                0.82002,                0.64892,                0.75581,                0.46369,                0.92369,                 1.1961,                 1.3905,              0.0042102,              0.0042102,              0.0042102
                    222,                0.64861,                 0.7633,                 1.0578,                0.74609,                0.68485,                0.73481,                   0.45,                0.94357,                 1.2192,                 1.4201,              0.0041954,              0.0041954,              0.0041954
                    223,                0.63522,                0.89128,                 1.0265,                0.74786,                0.68182,                0.74008,                 0.4516,                 0.9551,                 1.2354,                 1.4196,              0.0041806,              0.0041806,              0.0041806
                    224,                0.61347,                0.80125,                0.99739,                0.82054,                0.65758,                0.75355,                0.46849,                0.95047,                 1.1677,                 1.4241,              0.0041658,              0.0041658,              0.0041658
                    225,                0.58298,                0.72561,                0.98966,                0.78122,                0.66007,                0.73949,                0.45104,                0.94803,                 1.2618,                  1.416,              0.0041509,              0.0041509,              0.0041509
                    226,                0.61907,                0.78646,                 1.0059,                0.72066,                0.69394,                 0.7314,                  0.448,                0.93771,                 1.2354,                 1.3952,              0.0041361,              0.0041361,              0.0041361
                    227,                0.61761,                0.77883,                 1.0052,                0.78519,                0.67879,                0.73902,                0.45577,                0.94205,                 1.1988,                 1.4002,              0.0041213,              0.0041213,              0.0041213
                    228,                0.58316,                0.75918,                0.98336,                0.77104,                0.66061,                0.71509,                0.43801,                0.97085,                 1.2335,                  1.455,              0.0041065,              0.0041065,              0.0041065
                    229,                0.62922,                0.77421,                 1.0245,                0.74809,                0.69394,                0.74602,                0.46168,                0.93328,                 1.2148,                 1.3889,              0.0040917,              0.0040917,              0.0040917
                    230,                0.60722,                0.78968,                 0.9887,                0.76431,                0.70754,                0.75159,                0.46556,                0.91727,                  1.176,                 1.4076,              0.0040769,              0.0040769,              0.0040769
                    231,                0.60145,                0.71984,                  1.016,                0.85928,                0.64848,                0.74513,                0.45697,                0.94304,                 1.2145,                 1.4298,               0.004062,               0.004062,               0.004062
                    232,                0.59629,                0.74863,                0.98192,                0.83128,                0.66364,                0.74957,                 0.4517,                0.97158,                 1.2128,                 1.4627,              0.0040472,              0.0040472,              0.0040472
                    233,                0.58623,                0.77142,                0.99472,                0.79912,                0.68712,                0.76939,                0.46735,                0.95984,                 1.1828,                 1.4331,              0.0040324,              0.0040324,              0.0040324
                    234,                0.61925,                0.81097,                  1.013,                0.79156,                0.68485,                0.76707,                0.46918,                0.93489,                 1.1583,                 1.4128,              0.0040176,              0.0040176,              0.0040176
                    235,                0.60365,                0.72949,                 1.0027,                0.74485,                0.69091,                0.73806,                0.44733,                0.96177,                 1.2136,                 1.4573,              0.0040028,              0.0040028,              0.0040028
                    236,                0.58531,                0.74199,                0.98364,                0.83052,                0.63333,                0.72909,                0.45266,                0.94632,                 1.2073,                 1.4379,               0.003988,               0.003988,               0.003988
                    237,                0.59482,                0.70429,                0.98318,                0.85035,                0.63939,                0.75644,                 0.4736,                0.92199,                 1.1944,                 1.3998,              0.0039731,              0.0039731,              0.0039731
                    238,                0.60067,                0.76024,                0.99573,                0.75504,                0.69119,                0.74132,                0.46219,                 0.9339,                 1.2173,                 1.3975,              0.0039583,              0.0039583,              0.0039583
                    239,                0.61258,                0.85324,                 1.0495,                0.85785,                0.64008,                0.75123,                0.46331,                0.95166,                 1.2137,                 1.4129,              0.0039435,              0.0039435,              0.0039435
                    240,                0.60118,                0.76727,                0.99572,                0.86138,                0.60255,                0.75049,                0.46567,                0.93492,                 1.2047,                 1.4104,              0.0039287,              0.0039287,              0.0039287
                    241,                0.61422,                0.84769,                 1.0154,                0.85134,                0.61212,                0.73697,                0.44185,                0.95398,                 1.2425,                  1.454,              0.0039139,              0.0039139,              0.0039139
                    242,                0.59392,                0.76262,                0.98036,                0.84783,                0.64157,                0.74855,                0.46273,                0.92501,                  1.235,                 1.4052,              0.0038991,              0.0038991,              0.0038991
                    243,                0.59155,                0.70462,                 1.0096,                0.77714,                 0.6763,                0.75109,                0.46307,                 0.9289,                 1.1712,                 1.4198,              0.0038842,              0.0038842,              0.0038842
                    244,                0.60389,                 0.7974,                0.99124,                0.81366,                0.65758,                0.74877,                0.45482,                0.95743,                 1.2055,                 1.4525,              0.0038694,              0.0038694,              0.0038694
                    245,                0.59053,                0.68984,                0.97706,                0.84153,                0.64369,                0.75484,                0.47066,                0.90798,                 1.1653,                 1.3788,              0.0038546,              0.0038546,              0.0038546
                    246,                0.57143,                0.68555,                0.96483,                0.82151,                0.64158,                0.75999,                0.47187,                0.92412,                 1.2266,                 1.3776,              0.0038398,              0.0038398,              0.0038398
                    247,                 0.5922,                0.75914,                  1.006,                0.78773,                0.66061,                0.74578,                0.45808,                0.95234,                 1.1987,                 1.4021,               0.003825,               0.003825,               0.003825
                    248,                0.61151,                0.73435,                0.99791,                0.76371,                0.67879,                0.74913,                0.46397,                0.92903,                  1.151,                 1.3923,              0.0038102,              0.0038102,              0.0038102
                    249,                0.61965,                0.76537,                0.98826,                0.82817,                0.65152,                0.75895,                0.46645,                0.91792,                 1.1525,                 1.3937,              0.0037953,              0.0037953,              0.0037953
                    250,                 0.6367,                0.92684,                 1.0349,                0.77202,                0.67879,                0.74823,                0.45858,                0.93407,                 1.2093,                 1.4022,              0.0037805,              0.0037805,              0.0037805
                    251,                0.59707,                0.74543,                0.98258,                0.76218,                0.69091,                0.73454,                0.46894,                 0.9307,                 1.1927,                  1.417,              0.0037657,              0.0037657,              0.0037657
                    252,                0.56814,                0.71357,                  0.954,                0.77683,                0.67879,                0.74995,                0.46455,                0.93834,                 1.1691,                  1.431,              0.0037509,              0.0037509,              0.0037509
                    253,                0.56857,                0.67708,                0.96874,                0.82974,                0.65758,                0.75416,                0.46942,                0.92181,                 1.1801,                 1.3995,              0.0037361,              0.0037361,              0.0037361
                    254,                0.68647,                0.78787,                 1.1398,                0.76286,                0.68237,                0.73632,                0.46358,                0.94605,                 1.2443,                  1.423,              0.0037213,              0.0037213,              0.0037213
                    255,                0.55616,                0.71766,                0.95089,                 0.7554,                0.68316,                0.74308,                0.46282,                0.94728,                 1.1984,                 1.4219,              0.0037064,              0.0037064,              0.0037064
                    256,                0.58499,                0.68937,                0.97686,                0.76155,                0.70649,                0.76278,                0.46223,                0.94059,                 1.1894,                  1.402,              0.0036916,              0.0036916,              0.0036916
                    257,                0.58736,                0.80484,                0.96214,                0.81313,                0.69394,                0.77555,                0.48387,                0.92469,                 1.1487,                 1.3779,              0.0036768,              0.0036768,              0.0036768
                    258,                0.57761,                0.72981,                0.98384,                0.81253,                0.65758,                 0.7435,                0.45979,                0.95161,                 1.1859,                 1.4219,               0.003662,               0.003662,               0.003662
                    259,                0.57274,                0.69312,                0.96055,                0.84399,                0.63333,                 0.7457,                0.46046,                0.94203,                  1.199,                 1.4165,              0.0036472,              0.0036472,              0.0036472
                    260,                0.58464,                0.71347,                 1.0174,                0.81969,                0.66122,                0.74241,                0.47364,                0.92333,                 1.1969,                 1.3787,              0.0036323,              0.0036323,              0.0036323
                    261,                0.57174,                0.72407,                0.95934,                0.86119,                0.62727,                0.75743,                0.47119,                 0.9248,                 1.1392,                 1.3826,              0.0036175,              0.0036175,              0.0036175
                    262,                0.60525,                0.75417,                 1.0002,                0.82582,                0.66364,                0.75105,                0.47329,                0.91616,                 1.1455,                 1.4047,              0.0036027,              0.0036027,              0.0036027
                    263,                0.55784,                0.69539,                0.95763,                0.74123,                0.68788,                0.75384,                0.46885,                 0.9058,                 1.1674,                  1.374,              0.0035879,              0.0035879,              0.0035879
                    264,                0.58119,                0.91986,                0.98931,                0.82089,                0.66663,                0.75447,                0.47213,                0.92352,                 1.2105,                 1.3947,              0.0035731,              0.0035731,              0.0035731
                    265,                0.57075,                0.73043,                0.97386,                0.77114,                0.68485,                0.75438,                0.45535,                0.93762,                 1.1918,                 1.3986,              0.0035583,              0.0035583,              0.0035583
                    266,                0.56872,                0.70006,                0.95859,                0.84622,                0.65152,                 0.7618,                0.45877,                0.95034,                 1.1755,                  1.427,              0.0035434,              0.0035434,              0.0035434
                    267,                0.62479,                0.82469,                0.99975,                0.85855,                0.64545,                0.76837,                0.48188,                0.93917,                 1.1643,                  1.406,              0.0035286,              0.0035286,              0.0035286
                    268,                0.57593,                0.70193,                0.98649,                0.83224,                0.66364,                0.76491,                0.47928,                0.91095,                 1.1534,                 1.3859,              0.0035138,              0.0035138,              0.0035138
                    269,                0.54949,                0.69981,                0.93673,                0.82091,                0.66671,                0.76731,                0.46941,                0.92632,                 1.1666,                 1.4087,               0.003499,               0.003499,               0.003499
                    270,                0.58144,                0.68888,                0.97774,                0.81766,                0.65455,                0.75638,                0.47385,                0.91698,                 1.1547,                 1.3881,              0.0034842,              0.0034842,              0.0034842
                    271,                0.62577,                  0.775,                 1.0667,                 0.8236,                0.63667,                0.76103,                0.46754,                0.92144,                 1.1565,                 1.3841,              0.0034694,              0.0034694,              0.0034694
                    272,                0.55612,                0.68385,                0.95259,                0.79001,                0.69541,                0.76243,                0.46598,                0.93765,                   1.17,                 1.4141,              0.0034545,              0.0034545,              0.0034545
                    273,                0.55409,                0.64813,                0.95455,                0.82862,                0.66667,                0.76397,                0.47862,                0.92624,                 1.1989,                 1.4246,              0.0034397,              0.0034397,              0.0034397
                    274,                  0.561,                 0.6493,                 0.9935,                 0.8313,                 0.6421,                0.75141,                0.46879,                0.92052,                 1.2196,                 1.4132,              0.0034249,              0.0034249,              0.0034249
                    275,                0.56971,                0.70077,                0.93958,                0.84479,                0.67879,                 0.7621,                0.47119,                0.91679,                 1.1916,                 1.4279,              0.0034101,              0.0034101,              0.0034101
                    276,                 0.5473,                0.66425,                0.96402,                0.84799,                0.66061,                0.76229,                0.46791,                0.94715,                 1.1559,                 1.4579,              0.0033953,              0.0033953,              0.0033953
                    277,                0.54339,                0.72195,                0.94523,                 0.8233,                0.67771,                0.76533,                0.46689,                0.95344,                 1.1622,                 1.4567,              0.0033805,              0.0033805,              0.0033805
                    278,                0.62133,                0.77927,                 1.0288,                 0.8069,                0.66061,                0.75561,                0.45215,                0.95718,                  1.199,                 1.4695,              0.0033656,              0.0033656,              0.0033656
                    279,                0.51683,                0.66311,                0.94419,                0.78483,                0.70606,                0.76087,                0.47277,                0.93784,                 1.2046,                 1.4161,              0.0033508,              0.0033508,              0.0033508
                    280,                0.57564,                0.68048,                0.98447,                0.84308,                0.65124,                0.75211,                0.46043,                0.93008,                 1.1772,                 1.4016,               0.003336,               0.003336,               0.003336
                    281,                0.55115,                0.80704,                0.97178,                 0.8503,                0.66364,                0.77724,                0.46881,                 0.9103,                 1.1497,                 1.4088,              0.0033212,              0.0033212,              0.0033212
                    282,                0.57876,                0.67736,                0.99898,                 0.8555,                0.66061,                0.77179,                0.47364,                0.92882,                  1.178,                 1.4008,              0.0033064,              0.0033064,              0.0033064
                    283,                0.54022,                0.66243,                0.95153,                0.80272,                0.67879,                0.76512,                0.47674,                 0.9162,                 1.1561,                 1.3872,              0.0032916,              0.0032916,              0.0032916
                    284,                0.60138,                0.74949,                 1.1057,                0.80473,                0.66364,                0.75071,                0.47094,                0.94382,                 1.1915,                 1.4313,              0.0032767,              0.0032767,              0.0032767
                    285,                0.57608,                0.71761,                0.97608,                0.84355,                0.63723,                0.75884,                0.46638,                0.94776,                 1.1675,                 1.4337,              0.0032619,              0.0032619,              0.0032619
                    286,                0.55353,                0.65181,                0.96639,                0.77996,                0.66596,                0.74488,                0.45685,                0.96054,                 1.1677,                 1.4518,              0.0032471,              0.0032471,              0.0032471
                    287,                0.54624,                0.69846,                0.95057,                0.82522,                0.65758,                 0.7563,                0.46918,                 0.9478,                 1.1693,                 1.4257,              0.0032323,              0.0032323,              0.0032323
                    288,                0.52946,                 0.6784,                0.94658,                0.81695,                0.65455,                0.75401,                0.47254,                0.93122,                 1.1964,                 1.3902,              0.0032175,              0.0032175,              0.0032175
                    289,                0.55116,                0.70142,                0.94156,                0.77995,                0.68739,                0.76817,                0.47551,                0.92316,                 1.1513,                 1.3933,              0.0032026,              0.0032026,              0.0032026
                    290,                0.53616,                0.68492,                0.93401,                0.78696,                0.69402,                0.75437,                0.46062,                0.95425,                 1.1869,                 1.4559,              0.0031878,              0.0031878,              0.0031878
                    291,                0.54994,                0.66942,                0.92914,                0.77841,                0.68126,                0.74832,                0.45776,                0.93243,                  1.208,                 1.4224,               0.003173,               0.003173,               0.003173
                    292,                0.53806,                0.66685,                 0.9632,                0.84216,                0.65152,                0.75112,                 0.4678,                0.93053,                 1.2007,                 1.4133,              0.0031582,              0.0031582,              0.0031582
                    293,                0.55107,                0.68899,                0.94031,                0.79941,                0.68182,                0.75124,                 0.4608,                 0.9311,                 1.1784,                 1.4119,              0.0031434,              0.0031434,              0.0031434
                    294,                0.54765,                0.65383,                0.95761,                0.81364,                0.68182,                0.75885,                0.46837,                0.92722,                 1.1727,                 1.3964,              0.0031286,              0.0031286,              0.0031286
                    295,                 0.5616,                0.72492,                0.97091,                0.83706,                0.65381,                0.75934,                 0.4658,                0.94851,                 1.2057,                 1.4282,              0.0031137,              0.0031137,              0.0031137
                    296,                 0.5289,                0.64806,                0.94264,                0.78792,                0.68182,                0.76728,                0.47704,                0.92892,                 1.1367,                  1.394,              0.0030989,              0.0030989,              0.0030989
                    297,                0.54032,                0.68356,                0.93994,                0.82017,                0.67576,                0.76144,                0.47243,                0.93884,                 1.1765,                 1.4046,              0.0030841,              0.0030841,              0.0030841
                    298,                0.56225,                0.67108,                 0.9993,                0.79762,                0.69268,                0.76942,                0.47183,                0.95364,                  1.153,                 1.4245,              0.0030693,              0.0030693,              0.0030693
                    299,                0.54971,                0.66894,                0.95234,                0.81215,                0.67576,                0.76625,                 0.4689,                0.94999,                 1.1719,                 1.4455,              0.0030545,              0.0030545,              0.0030545
                    300,                0.68295,                0.88908,                 1.1651,                0.78775,                 0.6697,                 0.7535,                0.47255,                0.93427,                 1.1645,                 1.4347,              0.0030397,              0.0030397,              0.0030397
                    301,                0.57173,                0.71015,                0.96809,                0.78362,                0.67576,                0.76762,                0.47686,                0.94024,                 1.1508,                 1.4489,              0.0030248,              0.0030248,              0.0030248
                    302,                0.55958,                0.68423,                 0.9622,                0.79578,                 0.6967,                0.77608,                0.48317,                0.92662,                 1.1505,                 1.4215,                0.00301,                0.00301,                0.00301
                    303,                0.53152,                0.62431,                0.93392,                 0.8132,                0.69916,                0.77945,                0.49385,                0.91787,                 1.1132,                  1.417,              0.0029952,              0.0029952,              0.0029952
                    304,                0.52875,                0.66388,                0.94664,                0.78962,                0.69394,                0.77157,                0.49207,                0.91505,                 1.1899,                 1.4014,              0.0029804,              0.0029804,              0.0029804
                    305,                0.52659,                0.63351,                0.94275,                0.78275,                0.67273,                0.75431,                0.47006,                0.93552,                  1.213,                 1.4491,              0.0029656,              0.0029656,              0.0029656
